against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
634,94,108,0,822,90,119,4,1,Collingwood,129.652996845426,9,32,1,8
670,88,86,0,962,97,146,11,2,Melbourne,143.582089552239,9,28,2,7
708,84,104,0,896,104,132,2,2,"Brisbane Lions",126.553672316384,9,28,3,7
741,75,117,0,831,111,119,13,2,"Port Adelaide",112.145748987854,9,28,4,7
595,91,89,0,719,84,105,15,3,"St Kilda",120.840336134454,9,24,5,6
678,96,101,0,695,97,99,18,3,"Western Bulldogs",102.507374631268,9,24,6,6
737,83,100,0,940,109,140,7,4,Geelong,127.544097693351,9,20,7,5
736,94,104,0,842,107,123,1,4,Adelaide,114.402173913043,9,20,8,5
711,99,106,1,736,102,105,3,4,Carlton,103.51617440225,9,18,9,4
790,112,103,0,811,113,118,5,5,Essendon,102.658227848101,9,16,10,4
720,102,101,0,731,103,105,8,5,"Gold Coast",101.527777777778,9,16,11,4
775,91,88,0,760,114,112,6,5,Fremantle,98.0645161290323,9,16,12,4
712,106,91,1,709,101,103,14,5,Richmond,99.5786516853933,9,14,13,3
793,85,103,0,775,118,112,16,6,Sydney,97.7301387137453,9,12,14,3
847,127,105,0,723,120,103,9,6,"Greater Western Sydney",85.3600944510035,9,12,15,3
928,118,86,0,584,135,83,12,7,"North Melbourne",62.9310344827586,9,8,16,2
1016,122,93,0,615,149,87,17,8,"West Coast",60.5314960629921,9,4,17,1
900,108,90,0,540,132,75,10,8,Hawthorn,60,9,4,18,1
