against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1642,232,302,0,2294,235,332,5,5,Essendon,139.707673568819,20,60,1,15
1726,238,290,0,2102,248,302,4,6,Collingwood,121.784472769409,20,56,2,14
1778,224,266,0,2084,259,303,17,6,"West Coast",117.210348706412,20,56,3,14
1912,250,247,0,2137,277,315,11,6,Melbourne,111.767782426778,20,56,4,14
1801,241,262,0,2194,260,322,10,7,Hawthorn,121.821210438645,20,52,5,13
1967,281,293,0,2273,281,330,12,9,"North Melbourne",115.556685307575,20,44,6,11
1946,284,237,0,2079,277,307,3,9,Carlton,106.834532374101,20,44,7,11
1831,271,259,0,1819,260,260,18,9,"Western Bulldogs",99.3446204259967,20,44,8,11
2006,284,270,0,2148,287,313,15,11,"St Kilda",107.078763708873,20,36,9,9
2216,290,299,0,2075,321,296,7,12,Geelong,93.6371841155235,20,32,10,8
2158,286,265,0,1717,312,242,19,14,Fitzroy,79.5644114921223,20,24,11,6
2335,289,287,0,1799,341,252,14,14,Richmond,77.0449678800857,20,24,12,6
2209,301,234,0,1578,318,224,2,16,"Brisbane Lions",71.4350384789497,20,16,13,4
2475,309,269,0,1703,361,239,16,16,Sydney,68.8080808080808,20,16,14,4
