against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1138,172,216,0,1656,161,240,5,3,Essendon,145.518453427065,14,44,1,11
1152,186,196,0,1474,161,213,4,3,Collingwood,127.951388888889,14,44,2,11
1209,165,184,0,1396,174,202,17,5,"West Coast",115.467328370554,14,36,3,9
1334,170,166,0,1426,194,210,11,5,Melbourne,106.896551724138,14,36,4,9
1235,179,190,0,1468,176,213,10,6,Hawthorn,118.866396761134,14,32,5,8
1350,204,176,0,1538,191,227,3,6,Carlton,113.925925925926,14,32,6,8
1234,184,175,0,1267,175,182,18,6,"Western Bulldogs",102.674230145867,14,32,7,8
1350,204,203,0,1553,191,225,15,7,"St Kilda",115.037037037037,14,28,8,7
1452,204,220,0,1606,208,231,12,8,"North Melbourne",110.606060606061,14,24,9,6
1523,221,236,0,1424,217,198,7,8,Geelong,93.4996717005909,14,24,10,6
1483,199,225,0,1311,214,181,14,8,Richmond,88.4018880647337,14,24,11,6
1542,198,192,0,1140,224,158,19,10,Fitzroy,73.9299610894942,14,16,12,4
1757,227,185,0,1151,255,161,16,11,Sydney,65.509391007399,14,12,13,3
1691,221,170,0,1040,245,145,2,12,"Brisbane Lions",61.5020697811946,14,8,14,2
