against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
445,73,84,0,642,62,93,17,1,"West Coast",144.269662921348,6,20,1,5
498,78,87,0,699,70,102,11,1,Melbourne,140.361445783133,6,20,2,5
492,84,92,0,704,68,102,5,2,Essendon,143.089430894309,6,16,3,4
537,87,99,0,729,75,105,10,2,Hawthorn,135.754189944134,6,16,4,4
532,88,85,0,673,74,98,15,2,"St Kilda",126.503759398496,6,16,5,4
670,100,95,0,701,95,101,7,2,Geelong,104.626865671642,6,16,6,4
550,82,69,0,567,78,83,4,2,Collingwood,103.090909090909,6,16,7,4
566,92,87,0,543,79,76,18,3,"Western Bulldogs",95.9363957597173,6,12,8,3
689,83,104,0,704,101,100,12,4,"North Melbourne",102.177068214804,6,8,9,2
628,82,71,0,557,91,81,3,4,Carlton,88.6942675159236,6,8,10,2
719,95,93,0,537,104,74,16,4,Sydney,74.6870653685675,6,8,11,2
681,81,70,0,466,100,66,2,5,"Brisbane Lions",68.4287812041116,6,4,12,1
747,99,93,0,483,108,65,14,5,Richmond,64.6586345381526,6,4,13,1
664,88,83,0,413,96,55,19,5,Fitzroy,62.1987951807229,6,4,14,1
