against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1457,209,281,0,2123,208,307,5,4,Essendon,145.710363761153,18,56,1,14
1479,225,270,0,1944,209,279,4,4,Collingwood,131.440162271805,18,56,2,14
1534,202,232,0,1828,222,266,17,5,"West Coast",119.165580182529,18,52,3,13
1703,221,223,0,1825,247,267,11,6,Melbourne,107.163828537874,18,48,4,12
1638,228,238,0,1912,235,279,10,7,Hawthorn,116.727716727717,18,44,5,11
1770,258,213,0,1917,252,284,3,8,Carlton,108.305084745763,18,40,6,10
1628,242,222,0,1608,231,231,18,8,"Western Bulldogs",98.7714987714988,18,40,7,10
1824,252,269,0,2069,262,300,12,9,"North Melbourne",113.43201754386,18,36,8,9
1771,259,250,0,1948,252,283,15,10,"St Kilda",109.994353472614,18,32,9,8
1959,267,272,0,1820,282,258,7,11,Geelong,92.9045431342522,18,28,10,7
2024,254,268,0,1600,295,222,14,12,Richmond,79.0513833992095,18,24,11,6
1918,250,241,0,1513,278,212,19,12,Fitzroy,78.8842544316997,18,24,12,6
2247,285,233,0,1511,327,213,16,15,Sydney,67.2452158433467,18,12,13,3
2026,268,208,0,1360,293,192,2,15,"Brisbane Lions",67.1273445212241,18,12,14,3
