against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
731,107,114,0,996,104,147,11,2,Melbourne,136.25170998632,9,28,1,7
717,105,133,0,937,102,134,17,2,"West Coast",130.68340306834,9,28,2,7
794,116,134,0,1016,113,147,5,3,Essendon,127.959697732997,9,24,3,6
803,125,128,0,974,113,141,10,3,Hawthorn,121.295143212951,9,24,4,6
815,131,121,0,955,114,139,4,3,Collingwood,117.177914110429,9,24,5,6
855,129,131,0,983,121,142,15,4,"St Kilda",114.970760233918,9,20,6,5
860,116,113,0,917,124,134,3,4,Carlton,106.627906976744,9,20,7,5
804,126,125,0,833,113,118,18,4,"Western Bulldogs",103.606965174129,9,20,8,5
985,151,158,0,974,139,136,7,5,Geelong,98.8832487309645,9,16,9,4
1022,146,144,0,798,146,109,14,6,Richmond,78.0821917808219,9,12,10,3
1052,146,126,0,792,151,111,16,6,Sydney,75.2851711026616,9,12,11,3
1046,140,141,0,963,151,137,12,7,"North Melbourne",92.0650095602294,9,8,12,2
1010,134,133,0,691,146,93,19,7,Fitzroy,68.4158415841584,9,8,13,2
1016,128,99,0,681,148,97,2,7,"Brisbane Lions",67.0275590551181,9,8,14,2
