against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
870,150,159,1,1137,120,163,3,2,Carlton,130.689655172414,12,38,1,9
864,150,176,0,1184,119,168,15,3,"St Kilda",137.037037037037,12,36,2,9
1130,188,178,0,1240,157,177,14,3,Richmond,109.734513274336,12,36,3,9
1149,177,192,0,1272,162,180,5,4,Essendon,110.704960835509,12,32,4,8
979,151,164,1,1298,138,189,4,4,Collingwood,132.584269662921,12,30,5,7
1014,162,182,0,1118,142,156,10,5,Hawthorn,110.25641025641,12,28,6,7
1119,177,153,0,1083,157,155,18,5,"Western Bulldogs",96.7828418230563,12,28,7,7
1044,138,165,0,1101,151,156,19,6,Fitzroy,105.459770114943,12,24,8,6
1012,160,154,0,1054,142,150,11,7,Melbourne,104.150197628458,12,20,9,5
1410,186,151,0,1039,204,148,7,10,Geelong,73.6879432624114,12,8,10,2
1201,157,168,0,798,174,105,16,10,Sydney,66.4446294754371,12,8,11,2
1403,191,145,0,871,202,121,12,12,"North Melbourne",62.0812544547398,12,0,12,0
