against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
67,13,20,0,128,9,18,5,0,Essendon,191.044776119403,1,4,1,1
76,10,14,0,134,11,20,15,0,"St Kilda",176.315789473684,1,4,2,1
75,15,14,0,104,10,15,10,0,Hawthorn,138.666666666667,1,4,3,1
61,7,13,0,73,9,10,16,0,Sydney,119.672131147541,1,4,4,1
70,10,15,0,81,10,11,3,0,Carlton,115.714285714286,1,4,5,1
101,17,9,0,105,14,16,14,0,Richmond,103.960396039604,1,4,6,1
105,9,17,0,101,16,14,4,1,Collingwood,96.1904761904762,1,0,7,0
81,15,10,0,70,11,10,19,1,Fitzroy,86.4197530864197,1,0,8,0
73,13,7,0,61,10,9,7,1,Geelong,83.5616438356164,1,0,9,0
104,14,15,0,75,15,10,11,1,Melbourne,72.1153846153846,1,0,10,0
134,14,10,0,76,20,11,12,1,"North Melbourne",56.7164179104478,1,0,11,0
128,20,13,0,67,18,9,18,1,"Western Bulldogs",52.34375,1,0,12,0
