against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
932,158,169,1,1207,129,173,3,2,Carlton,129.50643776824,13,42,1,10
917,167,186,0,1272,125,181,15,3,"St Kilda",138.713195201745,13,40,2,10
1233,189,201,0,1359,174,193,5,4,Essendon,110.21897810219,13,36,3,9
1298,206,186,0,1332,182,191,14,4,Richmond,102.619414483821,13,36,4,9
1090,178,196,0,1258,152,177,10,5,Hawthorn,115.412844036697,13,32,5,8
1049,161,172,1,1360,148,198,4,5,Collingwood,129.647283126787,13,30,6,7
1230,192,161,0,1157,173,166,18,6,"Western Bulldogs",94.0650406504065,13,28,7,7
1086,168,169,0,1165,153,166,11,7,Melbourne,107.274401473297,13,24,8,6
1132,148,182,0,1154,164,162,19,7,Fitzroy,101.943462897527,13,24,9,6
1502,194,169,0,1207,218,173,7,10,Geelong,80.3595206391478,13,12,10,3
1288,166,180,0,882,187,117,16,11,Sydney,68.4782608695652,13,8,11,2
1543,205,161,0,947,223,131,12,13,"North Melbourne",61.3739468567725,13,0,12,0
