against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
216,36,55,0,349,30,49,10,0,Hawthorn,161.574074074074,3,12,1,3
238,46,48,0,366,32,53,5,0,Essendon,153.781512605042,3,12,2,3
239,35,42,1,282,34,40,3,0,Carlton,117.991631799163,3,10,3,2
245,35,29,0,353,35,54,15,1,"St Kilda",144.081632653061,3,8,4,2
295,37,41,0,365,43,54,14,1,Richmond,123.728813559322,3,8,5,2
247,37,39,0,267,35,38,19,1,Fitzroy,108.097165991903,3,8,6,2
228,30,43,1,289,33,41,4,1,Collingwood,126.754385964912,3,6,7,1
294,36,41,0,227,43,31,16,2,Sydney,77.2108843537415,3,4,8,1
351,45,37,0,253,51,36,18,2,"Western Bulldogs",72.0797720797721,3,4,9,1
322,40,45,0,207,47,27,11,3,Melbourne,64.2857142857143,3,0,10,0
381,51,34,0,238,55,34,12,3,"North Melbourne",62.4671916010499,3,0,11,0
329,47,21,0,189,47,28,7,3,Geelong,57.4468085106383,3,0,12,0
