against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1666,298,275,1,2237,228,327,3,3,Carlton,134.273709483794,22,74,1,18
2098,340,321,0,2469,293,358,14,4,Richmond,117.683508102955,22,72,2,18
1747,271,280,1,2338,246,343,4,7,Collingwood,133.829421866056,22,58,3,14
1721,275,291,0,1989,241,283,15,8,"St Kilda",115.572341661825,22,56,4,14
2140,298,319,0,2317,307,333,5,8,Essendon,108.271028037383,22,56,5,14
2050,280,333,0,2277,295,324,10,9,Hawthorn,111.073170731707,22,52,6,13
2038,304,292,0,1930,289,273,18,11,"Western Bulldogs",94.7006869479882,22,44,7,11
1929,273,303,0,2043,276,290,11,12,Melbourne,105.909797822706,22,40,8,10
2062,286,305,0,1997,296,282,19,13,Fitzroy,96.8477206595538,22,36,9,9
2369,305,284,0,1994,344,285,7,15,Geelong,84.1705360911777,22,28,10,7
2323,283,277,0,1513,340,206,16,20,Sydney,65.1312957382695,22,8,11,2
2589,339,272,0,1628,375,226,12,21,"North Melbourne",62.8814213982233,22,4,12,1
