against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
435,81,81,0,675,59,99,15,1,"St Kilda",155.172413793103,6,20,1,5
471,75,96,0,618,66,87,10,1,Hawthorn,131.210191082803,6,20,2,5
519,81,81,1,621,73,90,3,1,Carlton,119.653179190751,6,18,3,4
521,83,101,0,653,73,92,5,2,Essendon,125.335892514395,6,16,4,4
498,72,81,0,567,71,81,19,2,Fitzroy,113.855421686747,6,16,5,4
648,84,87,0,639,94,92,14,2,Richmond,98.6111111111111,6,16,6,4
631,91,73,0,541,90,78,18,3,"Western Bulldogs",85.7369255150555,6,12,7,3
478,70,76,1,592,68,86,4,3,Collingwood,123.849372384937,6,10,8,2
552,72,89,0,527,80,73,11,4,Melbourne,95.4710144927536,6,8,9,2
582,84,88,0,436,83,58,16,4,Sydney,74.914089347079,6,8,10,2
727,91,75,0,477,106,67,12,6,"North Melbourne",65.6121045392022,6,0,11,0
732,102,58,0,448,105,65,7,6,Geelong,61.2021857923497,6,0,12,0
