against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
359,65,60,0,510,49,75,15,1,"St Kilda",142.061281337047,5,16,1,4
375,63,85,0,517,52,72,10,1,Hawthorn,137.866666666667,5,16,2,4
412,70,88,0,568,57,80,5,1,Essendon,137.864077669903,5,16,3,4
386,56,69,0,477,55,68,19,1,Fitzroy,123.575129533679,5,16,4,4
483,63,71,0,563,70,82,14,1,Richmond,116.56314699793,5,16,5,4
421,67,66,1,474,59,68,3,1,Carlton,112.589073634204,5,14,6,3
377,59,64,1,496,53,72,4,2,Collingwood,131.564986737401,5,10,7,2
541,79,57,0,429,77,62,18,3,"Western Bulldogs",79.2975970425139,5,8,8,2
467,59,76,0,418,68,57,11,4,Melbourne,89.5074946466809,5,4,9,1
491,71,66,0,330,70,44,16,4,Sydney,67.2097759674134,5,4,10,1
621,69,62,0,386,92,54,12,5,"North Melbourne",62.1578099838969,5,0,11,0
585,87,44,0,350,83,51,7,5,Geelong,59.8290598290598,5,0,12,0
