against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
731,89,134,0,932,107,133,17,1,"West Coast",127.49658002736,9,32,1,8
620,74,108,0,912,91,134,1,2,Adelaide,147.096774193548,9,28,2,7
766,106,106,0,1096,110,165,4,2,Collingwood,143.080939947781,9,28,3,7
746,80,106,0,958,111,142,16,3,Sydney,128.418230563003,9,24,4,6
715,97,107,0,845,103,123,15,4,"St Kilda",118.181818181818,9,20,5,5
901,115,112,0,1000,131,148,18,4,"Western Bulldogs",110.987791342952,9,20,6,5
807,123,111,0,861,114,125,11,4,Melbourne,106.691449814126,9,20,7,5
827,113,100,0,754,119,109,6,4,Fremantle,91.1729141475212,9,20,8,5
988,136,103,0,745,142,107,14,4,Richmond,75.4048582995951,9,20,9,5
873,111,111,0,849,127,123,2,5,"Brisbane Lions",97.2508591065292,9,16,10,4
869,101,97,0,739,128,107,10,5,Hawthorn,85.0402761795167,9,16,11,4
820,100,103,0,781,120,113,7,6,Geelong,95.2439024390244,9,12,12,3
1041,129,103,0,823,152,120,13,6,"Port Adelaide",79.0585975024015,9,12,13,3
917,95,98,0,698,137,100,12,7,"North Melbourne",76.1177753544166,9,8,14,2
912,120,100,0,676,132,96,3,7,Carlton,74.1228070175439,9,8,15,2
940,118,108,0,804,137,116,5,8,Essendon,85.531914893617,9,4,16,1
