against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1251,171,228,0,1920,180,282,1,3,Adelaide,153.47721822542,18,60,1,15
1538,194,242,0,1802,224,260,17,4,"West Coast",117.165149544863,18,56,2,14
1534,220,227,0,1763,219,256,11,6,Melbourne,114.928292046936,18,48,3,12
1393,169,231,0,1707,204,246,16,7,Sydney,122.54127781766,18,44,4,11
1409,197,213,0,1665,202,242,15,7,"St Kilda",118.168914123492,18,44,5,11
1621,205,214,0,1900,236,281,4,7,Collingwood,117.211597779149,18,44,6,11
1703,245,220,0,1876,243,276,18,7,"Western Bulldogs",110.15854374633,18,44,7,11
1624,226,209,0,1601,233,232,6,7,Fremantle,98.5837438423645,18,44,8,11
1609,205,200,0,1646,234,241,7,9,Geelong,102.299564947172,18,36,9,9
1804,250,214,0,1438,259,204,14,10,Richmond,79.7117516629712,18,32,10,8
1778,236,243,0,1635,257,232,2,11,"Brisbane Lions",91.9572553430821,18,28,11,7
1731,195,218,0,1484,256,211,12,11,"North Melbourne",85.7307914500289,18,28,12,7
1739,239,220,0,1552,250,222,13,12,"Port Adelaide",89.2466935020126,18,24,13,6
1836,240,164,0,1406,266,207,10,13,Hawthorn,76.5795206971678,18,20,14,5
1870,244,208,1,1450,271,207,3,14,Carlton,77.5401069518717,18,14,15,3
2008,226,211,1,1603,297,232,5,15,Essendon,79.8306772908366,18,10,16,2
