against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
378,48,71,0,527,55,76,17,0,"West Coast",139.417989417989,5,20,1,5
378,48,59,0,503,55,74,1,1,Adelaide,133.068783068783,5,16,2,4
439,61,59,0,575,63,86,4,1,Collingwood,130.979498861048,5,16,3,4
464,68,75,0,561,66,81,18,1,"Western Bulldogs",120.905172413793,5,16,4,4
406,58,52,0,478,58,71,10,1,Hawthorn,117.733990147783,5,16,5,4
437,59,55,0,451,63,66,6,2,Fremantle,103.203661327231,5,12,6,3
413,59,52,0,484,59,72,7,3,Geelong,117.191283292978,5,8,7,2
464,62,57,0,489,67,72,15,3,"St Kilda",105.387931034483,5,8,8,2
470,44,63,0,441,71,63,16,3,Sydney,93.8297872340426,5,8,9,2
510,72,62,0,446,73,64,11,3,Melbourne,87.4509803921569,5,8,10,2
556,70,59,0,473,81,69,13,3,"Port Adelaide",85.0719424460432,5,8,11,2
557,77,59,0,407,80,58,14,3,Richmond,73.0700179533214,5,8,12,2
490,64,56,0,470,71,69,5,4,Essendon,95.9183673469388,5,4,13,1
446,62,63,0,405,64,57,3,4,Carlton,90.8071748878924,5,4,14,1
563,53,58,0,430,85,62,12,4,"North Melbourne",76.3765541740675,5,4,15,1
554,56,61,0,385,83,54,2,4,"Brisbane Lions",69.4945848375451,5,4,16,1
