against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
656,80,115,0,835,96,120,17,1,"West Coast",127.286585365854,8,28,1,7
661,97,93,0,957,94,144,4,2,Collingwood,144.780635400908,8,24,2,6
560,68,92,0,788,82,116,1,2,Adelaide,140.714285714286,8,24,3,6
692,68,101,0,839,104,123,16,3,Sydney,121.242774566474,8,20,4,5
762,102,103,0,895,110,132,18,3,"Western Bulldogs",117.45406824147,8,20,5,5
710,104,102,0,786,101,114,11,3,Melbourne,110.704225352113,8,20,6,5
686,98,87,0,681,98,99,6,3,Fremantle,99.2711370262391,8,20,7,5
658,88,93,0,771,95,113,15,4,"St Kilda",117.173252279635,8,16,8,4
750,96,85,0,685,109,100,10,4,Hawthorn,91.3333333333333,8,16,9,4
898,118,95,0,635,130,90,14,4,Richmond,70.7126948775056,8,16,10,4
710,92,85,0,691,103,101,7,5,Geelong,97.3239436619718,8,12,11,3
800,98,96,0,708,117,102,2,5,"Brisbane Lions",88.5,8,12,12,3
788,104,94,0,616,114,87,3,6,Carlton,78.1725888324873,8,8,13,2
843,81,89,0,641,127,92,12,6,"North Melbourne",76.0379596678529,8,8,14,2
972,114,94,0,694,143,100,13,6,"Port Adelaide",71.3991769547325,8,8,15,2
811,109,93,0,735,117,107,5,7,Essendon,90.6288532675709,8,4,16,1
