against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
235,43,48,0,408,32,60,18,0,"Western Bulldogs",173.617021276596,3,12,1,3
244,28,46,0,310,36,44,17,0,"West Coast",127.049180327869,3,12,2,3
208,28,32,0,302,30,45,7,1,Geelong,145.192307692308,3,8,3,2
271,31,31,0,349,40,53,4,1,Collingwood,128.782287822878,3,8,4,2
255,33,30,0,294,37,44,10,1,Hawthorn,115.294117647059,3,8,5,2
264,30,31,0,301,39,45,1,1,Adelaide,114.015151515152,3,8,6,2
248,44,32,0,278,34,41,15,1,"St Kilda",112.096774193548,3,8,7,2
274,28,40,0,298,41,43,6,1,Fremantle,108.759124087591,3,8,8,2
254,32,31,0,253,37,37,3,2,Carlton,99.6062992125984,3,4,9,1
300,36,28,0,298,44,45,5,2,Essendon,99.3333333333333,3,4,10,1
318,48,38,0,272,45,39,13,2,"Port Adelaide",85.5345911949686,3,4,11,1
288,30,32,0,242,43,35,16,2,Sydney,84.0277777777778,3,4,12,1
378,30,33,0,273,58,40,12,2,"North Melbourne",72.2222222222222,3,4,13,1
336,30,36,0,240,51,34,2,2,"Brisbane Lions",71.4285714285714,3,4,14,1
332,44,43,0,259,48,36,11,3,Melbourne,78.0120481927711,3,0,15,0
391,43,27,0,219,58,32,14,3,Richmond,56.0102301790281,3,0,16,0
