against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
607,79,94,0,898,88,134,15,0,"St Kilda",147.940691927512,8,32,1,8
681,81,114,0,906,100,132,11,2,Melbourne,133.039647577093,8,24,2,6
649,79,114,0,858,95,124,2,2,"Brisbane Lions",132.203389830508,8,24,3,6
819,99,96,0,852,120,126,5,2,Essendon,104.029304029304,8,24,4,6
609,87,96,0,672,87,96,6,3,Fremantle,110.344827586207,8,20,5,5
798,120,105,0,873,113,128,13,3,"Port Adelaide",109.398496240602,8,20,6,5
793,79,95,0,833,119,123,12,4,"North Melbourne",105.044136191677,8,16,7,4
691,79,88,0,706,102,103,7,4,Geelong,102.170767004342,8,16,8,4
786,96,77,0,635,115,93,14,4,Richmond,80.7888040712468,8,16,9,4
698,86,80,0,722,102,107,16,5,Sydney,103.438395415473,8,12,10,3
862,88,80,0,782,129,117,17,5,"West Coast",90.7192575406033,8,12,11,3
808,100,70,0,688,118,103,3,5,Carlton,85.1485148514851,8,12,12,3
908,122,125,0,791,131,111,18,6,"Western Bulldogs",87.1145374449339,8,8,13,2
821,83,102,0,714,123,102,1,6,Adelaide,86.9671132764921,8,8,14,2
816,120,77,0,647,116,95,10,6,Hawthorn,79.2892156862745,8,8,15,2
859,109,94,0,628,125,89,4,7,Collingwood,73.1082654249127,8,4,16,1
