against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1600,184,197,0,2099,236,317,15,5,"St Kilda",131.1875,19,56,1,14
1632,246,238,0,2074,231,306,13,5,"Port Adelaide",127.083333333333,19,56,2,14
1633,205,272,0,1952,238,280,11,5,Melbourne,119.534598897734,19,56,3,14
1598,212,257,0,2081,231,304,2,6,"Brisbane Lions",130.225281602002,19,52,4,13
1549,187,237,0,1803,227,261,7,6,Geelong,116.397675919948,19,52,5,13
1590,222,205,0,1729,228,254,6,8,Fremantle,108.74213836478,19,44,6,11
1682,200,227,0,1883,247,276,12,9,"North Melbourne",111.950059453032,19,40,7,10
1624,202,189,0,1653,237,244,16,9,Sydney,101.785714285714,19,40,8,10
1935,231,212,0,1958,284,291,5,9,Essendon,101.188630490956,19,40,9,10
1807,199,231,0,1731,268,250,17,9,"West Coast",95.7941339236303,19,40,10,10
1746,240,237,0,1635,251,233,4,11,Collingwood,93.6426116838488,19,32,11,8
1955,221,189,0,1575,289,231,3,11,Carlton,80.5626598465473,19,32,12,8
1781,209,233,0,1643,262,235,1,13,Adelaide,92.2515440763616,19,24,13,6
2093,269,248,0,1664,304,236,18,15,"Western Bulldogs",79.5031055900621,19,16,14,4
2090,236,193,0,1477,309,214,14,15,Richmond,70.6698564593301,19,16,15,4
2100,270,168,0,1458,305,215,10,16,Hawthorn,69.4285714285714,19,12,16,3
