against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1428,186,235,0,1957,207,287,2,4,"Brisbane Lions",137.044817927171,17,52,1,13
1431,165,186,0,1914,211,288,15,4,"St Kilda",133.752620545073,17,52,2,13
1461,219,208,0,1870,207,277,13,4,"Port Adelaide",127.994524298426,17,52,3,13
1445,179,239,0,1793,211,259,11,4,Melbourne,124.083044982699,17,52,4,13
1372,166,208,0,1588,201,230,7,6,Geelong,115.743440233236,17,44,5,11
1421,191,183,0,1545,205,227,6,7,Fremantle,108.726249120338,17,40,6,10
1521,177,199,0,1723,224,254,12,8,"North Melbourne",113.280736357659,17,36,7,9
1455,177,174,0,1458,213,214,16,8,Sydney,100.20618556701,17,36,8,9
1782,204,192,0,1782,263,265,5,8,Essendon,100,17,36,9,9
1677,177,200,0,1538,250,223,17,9,"West Coast",91.711389385808,17,32,10,8
1787,197,166,0,1438,265,212,3,10,Carlton,80.4700615556799,17,28,11,7
1575,219,202,0,1426,226,204,4,11,Collingwood,90.5396825396825,17,24,12,6
1648,190,206,0,1526,243,220,1,12,Adelaide,92.5970873786408,17,20,13,5
1867,247,226,0,1498,270,212,18,13,"Western Bulldogs",80.2356722013926,17,16,14,4
1873,205,162,0,1296,278,189,14,13,Richmond,69.1938067271757,17,16,15,4
1884,240,153,0,1275,274,187,10,15,Hawthorn,67.6751592356688,17,8,16,2
