against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1823,275,271,0,2413,258,357,13,5,"Port Adelaide",132.364234777839,22,68,1,17
1783,229,299,0,2447,259,358,2,6,"Brisbane Lions",137.240605720695,22,64,2,16
1909,211,223,0,2443,283,370,15,6,"St Kilda",127.972760607648,22,64,3,16
1741,217,294,0,2088,254,299,7,7,Geelong,119.931074095347,22,60,4,15
1900,238,297,0,2127,277,305,11,8,Melbourne,111.947368421053,22,56,5,14
1804,232,216,0,1938,262,287,16,9,Sydney,107.427937915743,22,52,6,13
1968,228,284,0,2042,290,293,17,9,"West Coast",103.760162601626,22,52,7,13
2228,260,254,0,2282,328,338,5,10,Essendon,102.423698384201,22,48,8,12
1870,268,232,0,1882,267,275,6,11,Fremantle,100.641711229947,22,44,9,11
2135,233,252,0,2142,317,315,12,12,"North Melbourne",100.327868852459,22,40,10,10
2235,267,217,0,1825,328,268,3,12,Carlton,81.65548098434,22,40,11,10
2039,245,270,0,1950,299,280,1,14,Adelaide,95.6351152525748,22,32,12,8
2082,270,273,0,1899,302,271,4,14,Collingwood,91.2103746397695,22,32,13,8
2459,305,277,0,1957,359,280,18,17,"Western Bulldogs",79.5851972346482,22,20,14,5
2375,317,192,0,1668,343,246,10,18,Hawthorn,70.2315789473684,22,16,15,4
2445,273,217,0,1693,362,246,14,18,Richmond,69.2433537832311,22,16,16,4
