against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1278,150,170,0,1682,188,252,15,4,"St Kilda",131.611893583725,15,44,1,11
1307,167,207,0,1659,190,242,2,4,"Brisbane Lions",126.931905126243,15,44,2,11
1332,186,187,0,1663,191,246,13,4,"Port Adelaide",124.84984984985,15,44,3,11
1320,156,206,0,1574,194,228,11,4,Melbourne,119.242424242424,15,44,4,11
1236,150,174,0,1380,181,201,7,6,Geelong,111.650485436893,15,36,5,9
1538,188,171,0,1617,225,241,5,6,Essendon,105.136540962289,15,36,6,9
1260,156,159,0,1305,184,191,16,6,Sydney,103.571428571429,15,36,7,9
1388,152,180,0,1518,206,223,12,7,"North Melbourne",109.365994236311,15,32,8,8
1250,176,165,0,1335,179,195,6,7,Fremantle,106.8,15,32,9,8
1502,158,169,0,1345,224,196,17,8,"West Coast",89.5472703062583,15,28,10,7
1594,166,142,0,1294,238,192,3,9,Carlton,81.1794228356336,15,24,11,6
1367,167,186,0,1398,200,202,1,10,Adelaide,102.267739575713,15,20,12,5
1400,188,182,0,1238,202,176,4,10,Collingwood,88.4285714285714,15,20,13,5
1659,213,195,0,1377,241,197,18,11,"Western Bulldogs",83.001808318264,15,16,14,4
1642,184,145,0,1165,243,170,14,11,Richmond,70.9500609013398,15,16,15,4
1636,214,133,0,1159,237,171,10,13,Hawthorn,70.8435207823961,15,8,16,2
