against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
62,14,20,0,158,8,23,13,0,"Port Adelaide",254.838709677419,1,4,1,1
74,14,11,0,149,10,23,12,0,"North Melbourne",201.351351351351,1,4,2,1
61,7,8,0,122,9,19,15,0,"St Kilda",200,1,4,3,1
60,12,17,0,107,8,15,6,0,Fremantle,178.333333333333,1,4,4,1
57,9,13,0,97,8,14,14,0,Richmond,170.175438596491,1,4,5,1
70,10,17,0,119,10,17,10,0,Hawthorn,170,1,4,6,1
137,17,12,0,144,20,22,17,0,"West Coast",105.109489051095,1,4,7,1
78,12,14,0,80,11,11,2,0,"Brisbane Lions",102.564102564103,1,4,8,1
80,14,12,0,78,11,11,16,1,Sydney,97.5,1,0,9,0
144,12,17,0,137,22,20,18,1,"Western Bulldogs",95.1388888888889,1,0,10,0
119,17,10,0,70,17,10,11,1,Melbourne,58.8235294117647,1,0,11,0
97,13,9,0,57,14,8,4,1,Collingwood,58.7628865979381,1,0,12,0
107,17,12,0,60,15,8,3,1,Carlton,56.0747663551402,1,0,13,0
122,8,7,0,61,19,9,7,1,Geelong,50,1,0,14,0
149,11,14,0,74,23,10,1,1,Adelaide,49.6644295302013,1,0,15,0
158,20,14,0,62,23,8,5,1,Essendon,39.2405063291139,1,0,16,0
