against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1508,188,256,0,1900,220,274,11,4,Melbourne,125.994694960212,18,56,1,14
1511,197,244,0,2008,219,294,2,5,"Brisbane Lions",132.892124420913,18,52,2,13
1532,176,190,0,2008,226,303,15,5,"St Kilda",131.070496083551,18,52,3,13
1580,230,221,0,1949,225,288,13,5,"Port Adelaide",123.354430379747,18,52,4,13
1466,170,219,0,1689,216,245,7,6,Geelong,115.211459754434,18,48,5,12
1484,200,198,0,1656,214,243,6,7,Fremantle,111.590296495957,18,44,6,11
1506,186,185,0,1541,220,226,16,8,Sydney,102.324037184595,18,40,7,10
1861,217,203,0,1901,274,283,5,8,Essendon,102.14938205266,18,40,8,10
1570,196,211,0,1765,229,259,12,9,"North Melbourne",112.420382165605,18,36,9,9
1734,186,216,0,1644,258,238,17,9,"West Coast",94.8096885813149,18,36,10,9
1673,233,215,0,1529,240,219,4,11,Collingwood,91.3927077106993,18,28,11,7
1898,212,175,0,1501,281,221,3,11,Carlton,79.0832455216017,18,28,12,7
1690,202,225,0,1575,248,225,1,12,Adelaide,93.1952662721893,18,24,13,6
1973,263,235,0,1555,285,220,18,14,"Western Bulldogs",78.8139888494678,18,16,14,4
1976,218,176,0,1394,293,203,14,14,Richmond,70.5465587044534,18,16,15,4
1991,257,162,0,1338,289,196,10,16,Hawthorn,67.2024108488197,18,8,16,2
