against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1696,190,206,0,2246,251,340,15,5,"St Kilda",132.429245283019,20,60,1,15
1693,253,247,0,2221,240,329,13,5,"Port Adelaide",131.187241582989,20,60,2,15
1641,219,275,0,2147,237,312,2,6,"Brisbane Lions",130.834856794637,20,56,3,14
1574,194,258,0,1878,230,270,7,6,Geelong,119.313850063532,20,56,4,14
1700,212,276,0,1998,248,287,11,6,Melbourne,117.529411764706,20,56,5,14
1665,243,212,0,1754,237,257,6,9,Fremantle,105.345345345345,20,44,6,11
1670,206,196,0,1720,244,254,16,9,Sydney,102.994011976048,20,44,7,11
2022,240,225,0,2079,297,309,5,9,Essendon,102.818991097923,20,44,8,11
1856,212,252,0,1842,274,265,17,9,"West Coast",99.2456896551724,20,44,9,11
1829,209,233,0,1979,270,291,12,10,"North Melbourne",108.201202843084,20,40,10,10
1867,253,246,0,1722,269,246,4,12,Collingwood,92.2335297268345,20,32,11,8
2066,242,202,0,1624,304,237,3,12,Carlton,78.6060019361084,20,32,12,8
1867,217,245,0,1781,275,256,1,13,Adelaide,95.3936797000536,20,28,13,7
2240,278,255,0,1725,327,245,18,16,"Western Bulldogs",77.0089285714286,20,16,14,4
2228,248,201,0,1563,330,227,14,16,Richmond,70.1526032315979,20,16,15,4
2166,288,175,0,1501,313,221,10,17,Hawthorn,69.2982456140351,20,12,16,3
