against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
875,113,127,0,1339,127,202,15,1,"St Kilda",153.028571428571,11,40,1,10
944,116,158,0,1178,138,170,11,3,Melbourne,124.78813559322,11,32,2,8
955,121,156,0,1182,139,171,2,3,"Brisbane Lions",123.769633507853,11,32,3,8
1104,132,132,0,1218,162,181,5,3,Essendon,110.326086956522,11,32,4,8
1083,153,141,0,1203,155,177,13,4,"Port Adelaide",111.080332409972,11,28,5,7
920,110,125,0,1007,135,147,16,5,Sydney,109.45652173913,11,24,6,6
971,107,121,0,1051,144,155,7,5,Geelong,108.238928939238,11,24,7,6
895,127,134,0,956,128,137,6,5,Fremantle,106.815642458101,11,24,8,6
1061,119,128,0,1130,157,167,12,6,"North Melbourne",106.503298774741,11,20,9,5
1187,119,119,0,1025,178,151,17,7,"West Coast",86.352148272957,11,16,10,4
1064,140,131,0,881,154,125,4,7,Collingwood,82.8007518796992,11,16,11,4
1195,133,94,0,946,177,142,3,7,Carlton,79.163179916318,11,16,12,4
1168,136,102,0,828,172,121,14,7,Richmond,70.8904109589041,11,16,13,4
1027,115,141,0,999,152,143,1,8,Adelaide,97.2736124634859,11,12,14,3
1193,161,147,0,1029,172,147,18,8,"Western Bulldogs",86.2531433361274,11,12,15,3
1183,157,103,0,853,171,125,10,9,Hawthorn,72.1048182586644,11,8,16,2
