against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
900,126,143,1,1139,129,166,2,2,"Brisbane Lions",126.555555555556,11,34,1,8
878,122,131,0,1097,126,161,13,3,"Port Adelaide",124.9430523918,11,32,2,8
1036,124,139,1,1249,152,185,17,3,"West Coast",120.559845559846,11,30,3,7
932,116,102,0,1074,136,162,16,4,Sydney,115.236051502146,11,28,4,7
1065,129,135,0,1161,156,171,6,4,Fremantle,109.014084507042,11,28,5,7
1148,140,136,1,1102,168,161,12,4,"North Melbourne",95.993031358885,11,26,6,6
933,111,140,0,1088,137,158,1,5,Adelaide,116.613076098607,11,24,7,6
1064,134,132,0,1140,155,168,4,5,Collingwood,107.142857142857,11,24,8,6
954,132,121,0,979,137,143,14,5,Richmond,102.620545073375,11,24,9,6
1145,125,136,0,1030,170,149,15,5,"St Kilda",89.9563318777293,11,24,10,6
1128,132,128,0,1094,166,161,5,6,Essendon,96.9858156028369,11,20,11,5
1089,117,95,0,923,162,138,10,7,Hawthorn,84.7566574839302,11,16,12,4
1046,116,122,0,926,155,134,7,8,Geelong,88.527724665392,11,12,13,3
1186,118,116,0,956,178,140,11,8,Melbourne,80.6070826306914,11,12,14,3
1256,152,125,0,995,184,145,3,8,Carlton,79.2197452229299,11,12,15,3
1315,139,132,1,1122,196,165,18,9,"Western Bulldogs",85.3231939163498,11,6,16,1
