against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1391,203,220,0,1774,198,259,13,4,"Port Adelaide",127.534148094896,18,56,1,14
1411,169,226,0,1810,207,264,1,6,Adelaide,128.277817150957,18,48,2,12
1538,218,227,0,1907,220,280,4,6,Collingwood,123.992197659298,18,48,3,12
1517,197,188,0,1784,220,266,16,6,Sydney,117.600527356625,18,48,4,12
1641,207,231,1,1971,239,290,17,6,"West Coast",120.109689213894,18,46,5,11
1558,220,235,1,1825,223,265,2,6,"Brisbane Lions",117.137355584082,18,46,6,11
1688,206,224,0,1742,247,253,6,7,Fremantle,103.199052132701,18,44,7,11
1671,207,203,0,1751,244,258,5,8,Essendon,104.787552363854,18,40,8,10
1887,219,212,1,1730,278,253,12,8,"North Melbourne",91.679915209327,18,38,9,9
1672,202,183,0,1575,245,232,10,10,Hawthorn,94.1985645933014,18,32,10,8
1948,220,205,0,1639,288,239,15,10,"St Kilda",84.1375770020534,18,32,11,8
1654,214,191,0,1565,240,229,14,11,Richmond,94.6191051995163,18,28,12,7
1729,181,200,0,1502,258,217,7,13,Geelong,86.871023713129,18,20,13,5
1911,195,189,0,1605,286,236,11,13,Melbourne,83.9874411302983,18,20,14,5
2058,246,199,0,1501,302,217,3,14,Carlton,72.9348882410107,18,16,15,4
2148,240,211,1,1741,318,255,18,14,"Western Bulldogs",81.0521415270019,18,14,16,3
