against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
995,149,155,0,1295,141,190,13,3,"Port Adelaide",130.150753768844,13,40,1,10
1194,144,165,1,1485,175,220,17,3,"West Coast",124.371859296482,13,38,2,9
1121,149,170,1,1334,162,194,2,3,"Brisbane Lions",119.00089206066,13,38,3,9
1048,124,166,0,1318,154,192,1,5,Adelaide,125.763358778626,13,32,4,8
1094,140,127,0,1261,159,189,16,5,Sydney,115.26508226691,13,32,5,8
1235,149,153,0,1317,181,194,6,5,Fremantle,106.63967611336,13,32,6,8
1312,160,155,1,1265,192,185,12,5,"North Melbourne",96.4176829268293,13,30,7,7
1233,159,167,0,1319,179,192,4,6,Collingwood,106.974858069749,13,28,8,7
1317,147,147,0,1311,195,194,5,7,Essendon,99.5444191343963,13,24,9,6
1151,155,142,0,1126,166,164,14,7,Richmond,97.8279756733275,13,24,10,6
1208,140,115,0,1105,178,165,10,7,Hawthorn,91.4735099337748,13,24,11,6
1380,144,161,0,1181,206,170,15,7,"St Kilda",85.5797101449275,13,24,12,6
1418,140,131,0,1157,213,171,11,9,Melbourne,81.5937940761636,13,16,13,4
1434,180,142,0,1138,209,166,3,9,Carlton,79.3584379358438,13,16,14,4
1263,135,137,0,1091,188,159,7,10,Geelong,86.381631037213,13,12,15,3
1570,172,154,1,1270,233,186,18,11,"Western Bulldogs",80.8917197452229,13,6,16,1
