against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
327,57,52,1,394,45,57,2,0,"Brisbane Lions",120.489296636086,4,14,1,3
337,43,55,0,445,49,65,1,1,Adelaide,132.047477744807,4,12,2,3
321,51,50,0,398,45,58,4,1,Collingwood,123.98753894081,4,12,3,3
310,52,48,0,378,43,55,14,1,Richmond,121.935483870968,4,12,4,3
417,57,49,1,421,60,62,12,1,"North Melbourne",100.959232613909,4,10,5,2
345,45,56,0,428,50,62,17,2,"West Coast",124.057971014493,4,8,6,2
363,45,50,0,392,53,57,13,2,"Port Adelaide",107.988980716253,4,8,7,2
394,64,48,0,396,55,58,5,2,Essendon,100.507614213198,4,8,8,2
391,37,36,0,372,59,56,10,2,Hawthorn,95.1406649616368,4,8,9,2
421,43,52,0,388,63,56,6,2,Fremantle,92.1615201900238,4,8,10,2
397,43,40,0,352,59,52,11,2,Melbourne,88.6649874055416,4,8,11,2
371,47,44,0,350,54,51,16,3,Sydney,94.3396226415094,4,4,12,1
458,44,52,0,424,69,62,18,3,"Western Bulldogs",92.5764192139738,4,4,13,1
384,48,51,0,321,56,45,7,3,Geelong,83.59375,4,4,14,1
461,53,52,0,352,68,50,3,3,Carlton,76.3557483731019,4,4,15,1
438,48,42,0,324,65,47,15,3,"St Kilda",73.972602739726,4,4,16,1
