against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1311,189,208,0,1690,187,247,13,4,"Port Adelaide",128.909229595728,17,52,1,13
1420,184,179,0,1691,206,252,16,5,Sydney,119.084507042254,17,48,2,12
1513,193,218,1,1904,220,281,17,5,"West Coast",125.842696629213,17,46,3,11
1318,160,213,0,1713,193,250,1,6,Adelaide,129.969650986343,17,44,4,11
1465,205,214,0,1810,210,266,4,6,Collingwood,123.549488054608,17,44,5,11
1475,203,218,1,1688,212,245,2,6,"Brisbane Lions",114.440677966102,17,42,6,10
1607,191,210,0,1638,236,238,6,7,Fremantle,101.929060360921,17,40,7,10
1750,202,195,1,1647,258,242,12,7,"North Melbourne",94.1142857142857,17,38,8,9
1615,193,191,0,1661,237,245,5,8,Essendon,102.848297213622,17,36,9,9
1588,190,169,0,1495,233,221,10,9,Hawthorn,94.1435768261965,17,32,10,8
1550,200,176,0,1484,225,218,14,10,Richmond,95.741935483871,17,28,11,7
1881,207,191,0,1511,279,220,15,10,"St Kilda",80.3296119085593,17,28,12,7
1632,168,187,0,1429,244,207,7,12,Geelong,87.5612745098039,17,20,13,5
1810,178,181,0,1525,272,224,11,12,Melbourne,84.2541436464088,17,20,14,5
1968,234,185,0,1445,289,210,3,13,Carlton,73.4247967479675,17,16,15,4
2068,232,194,1,1640,306,241,18,14,"Western Bulldogs",79.3036750483559,17,10,16,2
