against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1674,228,263,0,2135,241,312,13,4,"Port Adelaide",127.538829151732,21,68,1,17
1791,243,274,0,2176,258,317,4,7,Collingwood,121.496370742602,21,56,2,14
1796,248,271,1,2125,258,309,2,7,"Brisbane Lions",118.318485523385,21,54,3,13
1660,214,248,0,2036,241,298,1,8,Adelaide,122.650602409639,21,52,4,13
1886,236,264,2,2244,275,330,17,7,"West Coast",118.98197242842,21,52,5,12
1802,236,212,0,2048,261,306,16,8,Sydney,113.651498335183,21,52,6,13
1877,233,245,0,2123,274,313,5,8,Essendon,113.106020245072,21,52,7,13
1996,232,265,0,2047,294,297,6,8,Fremantle,102.555110220441,21,52,8,13
1925,227,223,0,1933,283,285,10,10,Hawthorn,100.415584415584,21,44,9,11
2103,249,242,0,2030,309,298,15,10,"St Kilda",96.528768426058,21,44,10,11
2160,246,252,1,1998,319,291,12,10,"North Melbourne",92.5,21,42,11,10
2000,254,218,0,1772,291,259,14,14,Richmond,88.6,21,28,12,7
1960,208,235,1,1735,292,250,7,14,Geelong,88.5204081632653,21,26,13,6
2250,240,213,0,1839,335,271,11,16,Melbourne,81.7333333333333,21,20,14,5
2487,291,221,0,1721,366,250,3,17,Carlton,69.199839163651,21,16,15,4
2523,297,236,1,1928,371,282,18,17,"Western Bulldogs",76.4169639318272,21,14,16,3
