against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
674,98,142,0,994,96,142,11,1,Melbourne,147.477744807122,11,40,1,10
841,109,107,0,1175,122,178,2,2,"Brisbane Lions",139.714625445898,11,36,2,9
664,94,118,0,874,95,126,6,3,Fremantle,131.626506024096,11,32,3,8
770,116,119,0,953,109,139,15,3,"St Kilda",123.766233766234,11,32,4,8
892,112,125,0,1007,130,147,3,3,Carlton,112.892376681614,11,32,5,8
789,93,149,0,1013,116,144,7,4,Geelong,128.390367553866,11,28,6,7
878,122,119,0,1043,126,154,16,4,Sydney,118.79271070615,11,28,7,7
847,103,132,0,1032,124,150,18,5,"Western Bulldogs",121.841794569067,11,24,8,6
919,139,119,0,1079,130,160,14,5,Richmond,117.410228509249,11,24,9,6
935,101,116,0,962,139,141,4,5,Collingwood,102.887700534759,11,24,10,6
780,120,128,0,818,110,115,13,6,"Port Adelaide",104.871794871795,11,20,11,5
895,121,116,0,908,129,132,8,6,"Gold Coast",101.45251396648,11,20,12,5
1068,132,115,0,931,156,136,10,7,Hawthorn,87.1722846441948,11,16,13,4
1006,124,116,0,872,147,126,9,8,"Greater Western Sydney",86.6799204771372,11,12,14,3
1040,116,115,0,811,154,116,1,8,Adelaide,77.9807692307692,11,12,15,3
1068,132,119,0,785,156,111,5,9,Essendon,73.501872659176,11,8,16,2
1173,141,78,0,624,172,91,12,10,"North Melbourne",53.1969309462916,11,4,17,1
1276,136,76,0,634,190,93,17,10,"West Coast",49.6865203761756,11,4,18,1
