against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1383,165,258,0,1896,203,273,7,4,Geelong,137.093275488069,20,64,1,16
1612,184,214,0,1714,238,250,4,5,Collingwood,106.327543424318,20,60,2,15
1352,188,242,0,1742,194,250,11,6,Melbourne,128.846153846154,20,56,3,14
1492,208,246,0,1902,214,276,16,6,Sydney,127.479892761394,20,56,4,14
1618,208,215,0,2009,235,299,2,6,"Brisbane Lions",124.165636588381,20,56,5,14
1370,188,205,1,1579,197,229,6,6,Fremantle,115.255474452555,20,54,6,13
1560,204,221,0,1709,226,248,3,8,Carlton,109.551282051282,20,48,7,12
1638,234,234,1,1896,234,277,14,8,Richmond,115.750915750916,20,46,8,11
1546,214,201,0,1563,222,227,15,9,"St Kilda",101.099611901682,20,44,9,11
1691,209,228,0,1824,247,266,18,10,"Western Bulldogs",107.865168539326,20,40,10,10
1654,232,222,0,1698,237,246,8,11,"Gold Coast",102.660217654172,20,36,11,9
1521,219,217,0,1549,217,222,13,12,"Port Adelaide",101.840894148586,20,32,12,8
1776,222,198,0,1656,259,243,10,12,Hawthorn,93.2432432432432,20,32,13,8
1800,222,226,0,1600,263,229,5,13,Essendon,88.8888888888889,20,28,14,7
1801,199,201,0,1563,267,227,1,13,Adelaide,86.7851193781233,20,28,15,7
1776,228,191,0,1505,258,219,9,14,"Greater Western Sydney",84.740990990991,20,24,16,6
2187,225,148,0,1336,327,198,17,18,"West Coast",61.0882487425697,20,8,17,2
2180,272,154,0,1216,318,177,12,18,"North Melbourne",55.7798165137615,20,8,18,2
