against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
666,114,124,0,1030,92,151,16,1,Sydney,154.654654654655,10,36,1,9
818,110,101,1,845,118,124,5,2,Essendon,103.300733496333,10,30,2,7
851,107,108,0,954,124,141,7,3,Geelong,112.103407755582,10,28,3,7
810,96,138,0,900,119,127,13,3,"Port Adelaide",111.111111111111,10,28,4,7
810,90,117,1,873,120,126,4,3,Collingwood,107.777777777778,10,26,5,6
801,123,103,0,925,113,137,9,4,"Greater Western Sydney",115.480649188514,10,24,6,6
712,106,109,0,805,101,116,11,4,Melbourne,113.061797752809,10,24,7,6
818,86,112,0,922,122,135,8,4,"Gold Coast",112.713936430318,10,24,8,6
686,104,119,0,767,97,108,6,4,Fremantle,111.807580174927,10,24,9,6
904,100,113,0,923,134,135,3,4,Carlton,102.101769911504,10,24,10,6
739,97,116,0,932,107,136,18,5,"Western Bulldogs",126.116373477673,10,20,11,5
728,92,123,1,849,106,121,2,5,"Brisbane Lions",116.620879120879,10,18,12,4
776,134,99,1,783,107,114,1,6,Adelaide,100.90206185567,10,14,13,3
767,113,104,0,722,109,103,15,7,"St Kilda",94.1329856584094,10,12,14,3
902,92,103,0,709,135,101,10,7,Hawthorn,78.6031042128603,10,12,15,3
938,122,93,0,723,136,105,17,7,"West Coast",77.0788912579957,10,12,16,3
1044,126,100,0,622,153,87,14,9,Richmond,59.5785440613027,10,4,17,1
1191,141,71,0,677,175,101,12,10,"North Melbourne",56.8429890848027,10,0,18,0
