against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1077,165,185,0,1553,152,228,16,2,Sydney,144.196843082637,15,52,1,13
1263,153,165,0,1497,185,222,3,4,Carlton,118.527315914489,15,44,2,11
1122,156,169,1,1249,161,180,6,5,Fremantle,111.319073083779,15,38,3,9
1276,160,159,1,1263,186,184,5,5,Essendon,98.9811912225705,15,38,4,9
1308,162,153,0,1389,191,206,7,6,Geelong,106.192660550459,15,36,5,9
1255,145,170,2,1328,185,193,4,5,Collingwood,105.816733067729,15,36,6,8
1250,158,202,0,1264,182,177,13,6,"Port Adelaide",101.12,15,36,7,9
1159,151,196,1,1402,168,201,2,6,"Brisbane Lions",120.966350301984,15,34,8,8
1179,141,175,0,1417,173,207,18,7,"Western Bulldogs",120.186598812553,15,32,9,8
1207,187,156,0,1308,170,192,9,7,"Greater Western Sydney",108.367854183927,15,32,10,8
1226,146,154,0,1300,180,191,8,7,"Gold Coast",106.035889070147,15,32,11,8
1157,155,166,0,1156,167,165,11,7,Melbourne,99.9135695764909,15,32,12,8
1218,144,160,0,1192,179,172,10,7,Hawthorn,97.8653530377668,15,32,13,8
1187,179,152,1,1232,168,180,1,9,Adelaide,103.791069924179,15,22,14,5
1171,169,153,0,1083,167,155,15,10,"St Kilda",92.4850555081127,15,20,15,5
1447,169,149,0,1019,213,145,17,12,"West Coast",70.4215618521078,15,12,16,3
1528,184,153,0,963,224,135,14,13,Richmond,63.0235602094241,15,8,17,2
1629,195,102,0,1044,239,157,12,14,"North Melbourne",64.0883977900553,15,4,18,1
