against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1769,257,274,0,2242,252,328,16,6,Sydney,126.738270209158,23,68,1,17
1752,234,307,0,2011,253,284,13,7,"Port Adelaide",114.783105022831,23,64,2,16
1928,236,238,0,2164,282,321,7,8,Geelong,112.240663900415,23,60,3,15
1864,280,216,0,2034,264,303,9,8,"Greater Western Sydney",109.12017167382,23,60,4,15
1747,223,306,1,2130,254,304,2,8,"Brisbane Lions",121.92329708071,23,58,5,14
1736,206,299,0,2171,255,312,18,9,"Western Bulldogs",125.057603686636,23,56,6,14
1763,227,254,0,2090,256,306,10,9,Hawthorn,118.547929665343,23,56,7,14
1952,242,255,0,2151,285,316,3,10,Carlton,110.194672131148,23,52,8,13
1943,245,263,2,1991,283,288,4,9,Collingwood,102.470406587751,23,52,9,12
1755,237,248,1,1964,253,286,6,10,Fremantle,111.908831908832,23,50,10,12
2024,236,242,1,1892,298,275,5,11,Essendon,93.4782608695652,23,46,11,11
1758,240,224,0,1748,253,254,15,12,"St Kilda",99.4311717861206,23,44,12,11
1943,221,239,0,1925,287,281,8,12,"Gold Coast",99.0735975295934,23,44,13,11
1812,246,231,0,1785,261,259,11,12,Melbourne,98.5099337748344,23,44,14,11
1923,279,232,1,1906,274,279,1,14,Adelaide,99.1159646385855,23,34,15,8
2339,257,220,0,1594,347,229,17,18,"West Coast",68.1487815305686,23,20,16,5
2550,306,155,0,1619,374,244,12,20,"North Melbourne",63.4901960784314,23,12,17,3
2364,270,239,0,1505,349,211,14,21,Richmond,63.663282571912,23,8,18,2
