against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
407,59,65,0,575,58,85,7,0,Geelong,141.277641277641,6,24,1,6
451,67,76,0,610,64,89,16,1,Sydney,135.254988913525,6,20,2,5
492,66,68,0,638,71,95,9,1,"Greater Western Sydney",129.674796747967,6,20,3,5
508,52,75,0,597,76,87,3,1,Carlton,117.51968503937,6,20,4,5
486,66,79,0,589,70,85,13,2,"Port Adelaide",121.19341563786,6,16,5,4
422,68,68,0,500,59,72,11,2,Melbourne,118.483412322275,6,16,6,4
534,78,57,0,495,76,73,5,2,Essendon,92.6966292134831,6,16,7,4
461,59,57,0,567,67,85,18,3,"Western Bulldogs",122.993492407809,6,12,8,3
424,64,62,0,458,60,66,6,3,Fremantle,108.018867924528,6,12,9,3
535,55,72,0,522,80,75,4,3,Collingwood,97.5700934579439,6,12,10,3
512,44,67,0,481,78,69,8,3,"Gold Coast",93.9453125,6,12,11,3
436,52,74,0,458,64,64,2,4,"Brisbane Lions",105.045871559633,6,8,12,2
490,64,67,0,439,71,62,15,4,"St Kilda",89.5918367346939,6,8,13,2
576,78,69,0,435,83,61,17,4,"West Coast",75.5208333333333,6,8,14,2
479,89,55,0,403,65,58,1,5,Adelaide,84.133611691023,6,4,15,1
560,80,61,0,445,80,64,14,5,Richmond,79.4642857142857,6,4,16,1
560,50,60,0,432,85,62,10,5,Hawthorn,77.1428571428571,6,4,17,1
724,82,41,0,413,107,62,12,6,"North Melbourne",57.0441988950276,6,0,18,0
