against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1388,194,208,0,1696,199,248,6,4,Fremantle,122.190201729107,20,64,1,16
1416,180,264,1,2136,206,312,17,4,"West Coast",150.847457627119,20,62,2,15
1430,206,243,0,2205,204,327,10,6,Hawthorn,154.195804195804,20,56,3,14
1476,216,226,0,1744,210,253,16,6,Sydney,118.157181571816,20,56,4,14
1454,236,224,0,1748,203,254,14,7,Richmond,120.220082530949,20,52,5,13
1622,188,221,0,1883,239,277,18,7,"Western Bulldogs",116.091245376079,20,52,6,13
1733,233,224,0,1922,250,283,12,7,"North Melbourne",110.905943450664,20,52,7,13
1633,199,233,0,1901,239,278,1,7,Adelaide,116.411512553582,19,48,8,12
1643,215,196,1,1672,238,246,7,8,Geelong,101.765063907486,19,42,9,10
1770,204,196,0,1792,261,266,13,10,"Port Adelaide",101.242937853107,20,40,10,10
1737,237,241,0,1663,250,237,9,10,"Greater Western Sydney",95.7397812320092,20,40,11,10
1699,217,234,0,1770,247,256,4,11,Collingwood,104.178928781636,20,36,12,9
1902,216,229,1,1627,281,233,15,13,"St Kilda",85.5415352260778,20,26,13,6
1859,221,204,0,1416,273,202,11,14,Melbourne,76.1699838622916,20,24,14,6
1968,240,208,0,1438,288,205,5,15,Essendon,73.0691056910569,20,20,15,5
2025,255,204,1,1518,295,219,8,15,"Gold Coast",74.962962962963,20,18,16,4
2109,237,194,0,1418,312,204,3,16,Carlton,67.2356567093409,20,16,17,4
2050,244,189,0,1365,301,196,2,17,"Brisbane Lions",66.5853658536585,20,12,18,3
