against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
937,127,138,0,1176,135,173,6,2,Fremantle,125.506937033084,14,48,1,12
973,115,179,0,1523,143,224,17,3,"West Coast",156.526207605344,14,44,2,11
947,149,156,0,1236,133,180,16,3,Sydney,130.51742344245,14,44,3,11
1000,136,188,0,1538,144,225,10,4,Hawthorn,153.8,14,40,4,10
1047,159,165,0,1173,148,168,14,5,Richmond,112.034383954155,14,36,5,9
1143,129,154,0,1222,169,178,18,5,"Western Bulldogs",106.911636045494,14,36,6,9
1096,142,161,0,1337,159,196,4,6,Collingwood,121.989051094891,14,32,7,8
1200,162,181,0,1237,173,176,9,6,"Greater Western Sydney",103.083333333333,14,32,8,8
1168,142,161,0,1205,171,174,1,6,Adelaide,103.167808219178,13,28,9,7
1315,169,156,0,1260,191,184,12,7,"North Melbourne",95.8174904942966,14,28,10,7
1185,135,129,0,1155,175,171,13,8,"Port Adelaide",97.4683544303797,14,24,11,6
1199,161,127,0,1141,173,169,7,7,Geelong,95.162635529608,13,24,12,6
1342,160,151,0,1183,197,172,15,9,"St Kilda",88.1520119225037,14,20,13,5
1258,178,135,0,999,180,144,5,9,Essendon,79.4117647058823,14,20,14,5
1328,158,141,0,1017,195,146,11,10,Melbourne,76.5813253012048,14,16,15,4
1432,166,144,0,1044,211,150,3,11,Carlton,72.9050279329609,14,12,16,3
1390,178,146,0,1010,202,144,8,12,"Gold Coast",72.6618705035971,14,8,17,2
1455,171,125,0,959,214,139,2,12,"Brisbane Lions",65.9106529209622,14,8,18,2
