against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
822,114,131,0,1133,118,167,6,1,Fremantle,137.834549878346,13,48,1,12
882,108,164,0,1376,129,202,17,3,"West Coast",156.009070294785,13,40,2,10
898,142,146,0,1166,126,170,16,3,Sydney,129.844097995546,13,40,3,10
957,129,175,0,1423,138,208,10,4,Hawthorn,148.693834900731,13,36,4,9
1030,130,152,0,1274,150,187,4,5,Collingwood,123.68932038835,13,32,5,8
1006,148,154,0,1102,143,158,14,5,Richmond,109.542743538767,13,32,6,8
1070,122,143,0,1127,158,164,18,5,"Western Bulldogs",105.327102803738,13,32,7,8
1021,127,154,0,1114,149,160,1,5,Adelaide,109.108716944172,12,28,8,7
1151,149,169,0,1153,167,164,9,6,"Greater Western Sydney",100.173761946134,13,28,9,7
1079,149,114,0,1062,155,158,7,6,Geelong,98.4244670991659,12,24,10,6
1236,156,144,0,1140,180,166,12,7,"North Melbourne",92.2330097087379,13,24,11,6
1122,126,117,0,1089,166,162,13,8,"Port Adelaide",97.0588235294118,13,20,12,5
1258,148,138,0,1134,185,166,15,8,"St Kilda",90.1430842607313,13,20,13,5
1198,160,126,0,930,173,134,5,9,Essendon,77.6293823038397,13,16,14,4
1259,149,123,0,957,185,139,11,9,Melbourne,76.0127084988086,13,16,15,4
1361,155,133,0,1003,201,145,3,10,Carlton,73.6958119030125,13,12,16,3
1295,167,139,0,937,188,133,8,11,"Gold Coast",72.3552123552124,13,8,17,2
1385,161,118,0,910,204,132,2,11,"Brisbane Lions",65.7039711191336,13,8,18,2
