against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1540,214,290,0,2144,221,309,3,2,Carlton,139.220779220779,20,72,1,18
1707,219,279,2,2313,248,339,5,4,Essendon,135.500878734622,20,60,2,14
1712,230,308,0,2300,247,332,7,5,Geelong,134.345794392523,20,60,3,15
1802,224,262,1,1864,263,267,14,6,Richmond,103.440621531632,20,54,4,13
1529,233,232,0,1864,216,272,17,7,"West Coast",121.909744931328,20,52,5,13
1844,236,242,0,1994,268,292,12,8,"North Melbourne",108.134490238612,20,48,6,12
1812,258,230,1,1676,259,241,18,9,"Western Bulldogs",92.4944812362031,20,42,7,10
1669,235,216,0,1734,239,253,11,11,Melbourne,103.894547633313,20,36,8,9
1875,273,240,2,1884,267,274,4,10,Collingwood,100.48,20,36,9,8
2034,258,252,0,1878,296,271,2,12,"Brisbane Lions",92.330383480826,20,32,10,8
1946,260,239,0,1517,281,213,1,12,Adelaide,77.9547790339157,20,32,11,8
2051,257,230,0,2060,299,305,16,13,Sydney,100.438810336421,20,28,12,7
1714,256,223,0,1687,243,244,10,13,Hawthorn,98.4247374562427,20,28,13,7
1971,237,241,0,1849,289,268,6,13,Fremantle,93.8102486047692,20,28,14,7
2090,224,227,0,1565,311,223,15,14,"St Kilda",74.8803827751196,20,24,15,6
2459,305,208,0,1426,359,203,19,18,Fitzroy,57.9910532736885,20,8,16,2
