against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
968,134,180,0,1332,139,192,3,2,Carlton,137.603305785124,13,44,1,11
1087,133,180,0,1260,159,180,14,2,Richmond,115.915363385465,13,44,2,11
1118,152,209,0,1535,161,221,7,3,Geelong,137.298747763864,13,40,3,10
1225,157,150,0,1332,178,197,12,4,"North Melbourne",108.734693877551,13,36,4,9
1130,146,178,1,1378,164,200,5,4,Essendon,121.946902654867,13,34,5,8
1020,144,146,0,1130,146,164,17,5,"West Coast",110.78431372549,13,32,6,8
1145,167,156,2,1230,163,179,4,6,Collingwood,107.423580786026,13,24,7,5
1074,162,151,0,1111,152,160,10,7,Hawthorn,103.445065176909,13,24,8,6
1090,154,133,0,1111,156,163,11,7,Melbourne,101.926605504587,13,24,9,6
1117,169,155,0,1013,158,143,1,7,Adelaide,90.6893464637422,13,24,10,6
1261,175,150,1,1008,181,143,18,7,"Western Bulldogs",79.9365582870738,13,22,11,5
1287,159,164,0,1256,188,182,6,8,Fremantle,97.5912975912976,13,20,12,5
1300,172,164,0,1280,188,186,16,9,Sydney,98.4615384615385,13,16,13,4
1372,166,161,0,1163,201,167,2,9,"Brisbane Lions",84.7667638483965,13,16,14,4
1381,151,136,0,934,205,133,15,11,"St Kilda",67.632150615496,13,8,15,2
1479,213,141,0,981,211,140,19,11,Fitzroy,66.3286004056795,13,8,16,2
