against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
992,122,168,0,1176,145,168,14,1,Richmond,118.548387096774,12,44,1,11
919,127,164,0,1226,132,177,3,2,Carlton,133.405875952122,12,40,2,10
1054,142,195,0,1419,152,204,7,3,Geelong,134.629981024668,12,36,3,9
992,134,161,1,1259,143,183,5,3,Essendon,126.915322580645,12,34,4,8
904,130,136,0,1066,129,155,17,4,"West Coast",117.920353982301,12,32,5,8
1141,145,137,0,1211,166,179,12,4,"North Melbourne",106.134969325153,12,32,6,8
965,161,141,0,957,134,136,1,6,Adelaide,99.1709844559585,12,24,7,6
1181,143,157,0,1207,173,175,6,7,Fremantle,102.201524132091,12,20,8,5
1006,142,122,0,1016,144,149,11,7,Melbourne,100.994035785288,12,20,9,5
1089,153,148,2,1078,156,155,4,6,Collingwood,98.989898989899,12,20,10,4
1022,152,126,0,960,145,139,10,7,Hawthorn,93.9334637964775,12,20,11,5
1208,170,135,1,939,173,134,18,7,"Western Bulldogs",77.7317880794702,12,18,12,4
1303,151,156,0,1110,192,159,2,8,"Brisbane Lions",85.1880276285495,12,16,13,4
1181,155,152,0,1142,171,165,16,9,Sydney,96.6977138018628,12,12,14,3
1328,188,131,0,929,190,133,19,10,Fitzroy,69.9548192771084,12,8,15,2
1260,138,124,0,850,187,121,15,10,"St Kilda",67.4603174603175,12,8,16,2
