against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
560,68,112,0,808,82,116,11,0,Melbourne,144.285714285714,9,36,1,9
605,83,115,0,889,87,129,18,1,"Western Bulldogs",146.942148760331,9,32,2,8
618,96,100,0,796,87,116,7,3,Geelong,128.802588996764,9,24,3,6
647,95,98,0,818,92,120,2,3,"Brisbane Lions",126.429675425039,9,24,4,6
649,97,93,0,783,92,115,13,3,"Port Adelaide",120.647149460709,9,24,5,6
702,114,99,0,795,98,116,16,3,Sydney,113.247863247863,9,24,6,6
752,92,88,0,844,110,126,17,3,"West Coast",112.234042553191,9,24,7,6
719,101,105,0,741,103,106,14,4,Richmond,103.059805285118,9,20,8,5
739,103,100,0,724,106,104,9,5,"Greater Western Sydney",97.9702300405954,9,16,9,4
741,99,117,0,693,107,96,6,5,Fremantle,93.5222672064777,9,16,10,4
802,94,102,0,654,118,92,15,5,"St Kilda",81.5461346633416,9,16,11,4
840,102,93,0,813,123,120,5,6,Essendon,96.7857142857143,9,12,12,3
841,103,107,0,779,123,112,3,6,Carlton,92.627824019025,9,12,13,3
707,107,94,0,640,100,91,8,6,"Gold Coast",90.5233380480905,9,12,14,3
850,112,101,0,719,123,103,1,6,Adelaide,84.5882352941177,9,12,15,3
756,78,85,0,643,113,93,4,7,Collingwood,85.0529100529101,9,8,16,2
850,106,77,0,641,124,94,10,7,Hawthorn,75.4117647058823,9,8,17,2
944,116,80,0,542,138,77,12,8,"North Melbourne",57.4152542372881,9,4,18,1
