against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1046,134,195,0,1359,152,194,11,3,Melbourne,129.923518164436,16,52,1,13
1074,150,215,0,1529,154,219,18,4,"Western Bulldogs",142.364990689013,16,48,2,12
1090,178,167,0,1361,152,199,7,4,Geelong,124.862385321101,16,48,3,12
1132,160,188,0,1460,162,212,2,5,"Brisbane Lions",128.975265017668,16,44,4,11
1129,175,152,0,1352,159,200,13,5,"Port Adelaide",119.751992914083,16,44,5,11
1205,185,172,0,1390,170,203,16,6,Sydney,115.352697095436,16,40,6,10
1287,165,202,0,1252,187,175,6,8,Fremantle,97.2804972804973,16,32,7,8
1372,184,149,0,1301,198,192,17,8,"West Coast",94.8250728862974,16,32,8,8
1318,184,173,0,1145,189,162,15,8,"St Kilda",86.8740515933232,16,32,9,8
1315,181,162,1,1278,189,186,9,8,"Greater Western Sydney",97.1863117870722,16,30,10,7
1363,169,173,0,1409,199,206,5,9,Essendon,103.374908290536,16,28,11,7
1299,177,162,0,1290,187,188,14,9,Richmond,99.3071593533487,16,28,12,7
1408,178,185,0,1289,205,184,3,10,Carlton,91.5482954545455,16,24,13,6
1234,178,165,0,1095,176,155,8,10,"Gold Coast",88.7358184764992,16,24,14,6
1244,146,159,0,1137,183,163,4,11,Collingwood,91.3987138263666,16,20,15,5
1472,188,176,0,1190,214,169,1,11,Adelaide,80.8423913043478,16,20,16,5
1453,169,147,0,1131,214,164,10,12,Hawthorn,77.8389538885065,16,16,17,4
1566,198,157,1,1039,228,147,12,12,"North Melbourne",66.3473818646232,16,14,18,3
