against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1443,177,268,1,1888,211,270,11,4,Melbourne,130.838530838531,22,70,1,17
1492,232,228,0,1884,210,276,13,5,"Port Adelaide",126.27345844504,22,68,2,17
1456,226,231,0,1845,205,269,7,6,Geelong,126.717032967033,22,64,3,16
1599,213,253,0,2131,231,313,2,7,"Brisbane Lions",133.270794246404,22,60,4,15
1501,211,266,0,1994,215,288,18,7,"Western Bulldogs",132.844770153231,22,60,5,15
1656,234,228,0,1986,237,293,16,7,Sydney,119.927536231884,22,60,6,15
1773,243,220,1,1768,255,258,9,10,"Greater Western Sydney",99.7179921037789,22,46,7,11
1790,224,231,0,1953,261,287,5,11,Essendon,109.106145251397,22,44,8,11
1880,236,210,0,1752,274,257,17,12,"West Coast",93.1914893617021,22,40,9,10
1796,236,222,0,1644,260,237,15,12,"St Kilda",91.5367483296214,22,40,10,10
1825,235,264,0,1578,265,219,6,12,Fremantle,86.4657534246575,22,40,11,10
1780,232,225,1,1743,258,253,14,12,Richmond,97.9213483146067,22,38,12,9
1972,244,246,0,1746,288,250,3,14,Carlton,88.5395537525355,22,32,13,8
1912,220,195,2,1629,282,239,10,13,Hawthorn,85.1987447698745,22,32,14,7
1971,249,236,0,1616,287,230,1,15,Adelaide,81.9888381532217,22,28,15,7
1863,255,224,0,1430,268,201,8,15,"Gold Coast",76.7579173376275,22,28,16,7
1818,204,207,0,1557,269,225,4,16,Collingwood,85.6435643564356,22,24,17,6
2075,281,198,1,1458,299,210,12,17,"North Melbourne",70.2650602409639,22,18,18,4
