against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1366,172,259,1,1807,199,258,11,4,Melbourne,132.284040995608,21,66,1,16
1375,217,226,0,1768,193,257,7,5,Geelong,128.581818181818,21,64,2,16
1428,228,216,0,1818,200,267,13,5,"Port Adelaide",127.310924369748,21,64,3,16
1435,199,262,0,1930,206,278,18,6,"Western Bulldogs",134.494773519164,21,60,4,15
1512,204,242,0,2006,218,294,2,7,"Brisbane Lions",132.671957671958,21,56,5,14
1607,221,218,0,1850,231,272,16,7,Sydney,115.121344119477,21,56,6,14
1698,234,203,1,1679,244,246,9,10,"Greater Western Sydney",98.8810365135454,21,42,7,10
1726,214,225,0,1851,252,271,5,11,Essendon,107.242178447277,21,40,8,10
1755,225,201,0,1665,255,244,17,11,"West Coast",94.8717948717949,21,40,9,10
1718,230,251,0,1529,248,213,6,11,Fremantle,88.9988358556461,21,40,10,10
1697,221,214,0,1660,246,241,14,12,Richmond,97.8196817913966,21,36,11,9
1747,223,217,0,1537,254,220,15,12,"St Kilda",87.9793932455638,21,36,12,9
1883,227,237,0,1671,276,239,3,13,Carlton,88.7413701540096,21,32,13,8
1829,209,184,1,1546,270,227,10,13,Hawthorn,84.5270639693822,21,30,14,7
1727,245,211,0,1381,247,195,8,14,"Gold Coast",79.965257672264,21,28,15,7
1716,198,197,0,1493,253,216,4,15,Collingwood,87.004662004662,21,24,16,6
1917,243,216,0,1518,279,217,1,15,Adelaide,79.1862284820031,21,24,17,6
1977,261,192,1,1404,286,202,12,16,"North Melbourne",71.0166919575114,21,18,18,4
