against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
73,13,18,0,132,10,19,18,0,"Western Bulldogs",180.821917808219,1,4,1,1
97,7,16,0,136,15,20,15,0,"St Kilda",140.20618556701,1,4,2,1
73,7,17,0,89,11,12,16,0,Sydney,121.917808219178,1,4,3,1
96,12,10,0,112,14,17,5,0,Essendon,116.666666666667,1,4,4,1
83,17,15,0,93,11,13,4,0,Collingwood,112.048192771084,1,4,5,1
111,15,8,0,116,16,18,11,0,Melbourne,104.504504504505,1,4,6,1
123,21,17,0,125,17,18,12,0,"North Melbourne",101.626016260163,1,4,7,1
125,17,21,0,123,18,17,7,1,Geelong,98.4,1,0,8,0
116,8,15,0,111,18,16,19,1,Fitzroy,95.6896551724138,1,0,9,0
93,15,17,0,83,13,11,10,1,Hawthorn,89.247311827957,1,0,10,0
112,10,12,0,96,17,14,17,1,"West Coast",85.7142857142857,1,0,11,0
89,17,7,0,73,12,11,14,1,Richmond,82.0224719101124,1,0,12,0
136,16,7,0,97,20,15,2,1,"Brisbane Lions",71.3235294117647,1,0,13,0
132,18,13,0,73,19,10,3,1,Carlton,55.3030303030303,1,0,14,0
