against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1059,141,202,0,1546,153,224,10,2,Hawthorn,145.986779981114,13,44,1,11
1122,180,224,0,1850,157,271,7,3,Geelong,164.884135472371,13,40,2,10
1012,154,160,0,1030,143,145,11,3,Melbourne,101.778656126482,13,40,3,10
1076,176,155,0,1295,150,190,5,4,Essendon,120.353159851301,13,36,4,9
1169,161,198,0,1392,168,199,4,4,Collingwood,119.076133447391,13,36,5,9
1208,182,155,0,1223,171,178,12,6,"North Melbourne",101.241721854305,13,28,6,7
1398,168,159,0,1233,205,179,15,7,"St Kilda",88.1974248927039,13,24,7,6
1431,159,157,0,1231,212,179,19,7,Fitzroy,86.0237596086653,13,24,8,6
1139,185,174,0,1050,159,146,16,8,Sydney,92.1861281826163,13,20,9,5
1247,179,162,0,1146,178,164,3,8,Carlton,91.9005613472334,13,20,10,5
1092,150,166,0,970,157,134,18,9,"Western Bulldogs",88.8278388278388,13,16,11,4
1434,186,174,0,1122,208,158,14,9,Richmond,78.2426778242678,13,16,12,4
1441,199,135,0,975,207,140,2,10,"Brisbane Lions",67.6613462873005,13,12,13,3
1370,170,169,0,1135,200,161,17,11,"West Coast",82.8467153284672,13,8,14,2
