against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1109,155,229,0,1687,159,243,10,2,Hawthorn,152.119026149684,14,48,1,12
1180,190,240,0,1932,165,282,7,3,Geelong,163.728813559322,14,44,2,11
1111,169,171,0,1143,157,162,11,3,Melbourne,102.880288028803,14,44,3,11
1134,186,162,0,1356,158,199,5,4,Essendon,119.57671957672,14,40,4,10
1274,176,213,0,1449,183,206,4,5,Collingwood,113.736263736264,14,36,5,9
1275,195,174,0,1350,180,196,12,6,"North Melbourne",105.882352941176,14,32,6,8
1525,187,172,0,1300,223,188,15,8,"St Kilda",85.2459016393443,14,24,7,6
1513,175,167,0,1289,223,187,19,8,Fitzroy,85.1949768671514,14,24,8,6
1149,165,181,0,1075,164,149,18,9,"Western Bulldogs",93.5596170583116,14,20,9,5
1308,186,172,0,1204,187,172,3,9,Carlton,92.0489296636086,14,20,10,5
1214,200,182,0,1100,169,153,16,9,Sydney,90.6095551894563,14,20,11,5
1484,194,189,0,1197,215,168,14,9,Richmond,80.6603773584906,14,20,12,5
1554,210,150,0,1074,224,154,2,11,"Brisbane Lions",69.1119691119691,14,12,13,3
1511,197,183,0,1185,219,167,17,12,"West Coast",78.4248841826605,14,8,14,2
