against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1657,235,319,0,2497,237,363,10,3,Hawthorn,150.694025347013,21,72,1,18
1616,260,248,0,2132,226,314,5,5,Essendon,131.930693069307,21,64,2,16
1901,287,342,0,2754,269,402,7,6,Geelong,144.871120462914,21,60,3,15
1836,258,269,0,1787,263,253,11,7,Melbourne,97.3311546840959,21,56,4,14
1884,264,311,0,2087,270,296,4,9,Collingwood,110.774946921444,21,48,5,12
2044,268,251,0,1973,296,287,19,10,Fitzroy,96.5264187866928,21,44,6,11
1865,305,299,0,1823,260,254,16,11,Sydney,97.7479892761394,21,40,7,10
1974,288,249,1,1851,281,267,3,11,Carlton,93.7689969604863,21,38,8,9
2165,299,282,0,1968,311,281,12,12,"North Melbourne",90.9006928406467,21,36,9,9
2118,282,290,0,1868,306,263,17,14,"West Coast",88.1964117091596,21,28,10,7
2321,275,253,0,2017,341,294,15,14,"St Kilda",86.9021973287376,21,28,11,7
2204,308,223,0,1687,316,244,2,14,"Brisbane Lions",76.5426497277677,21,28,12,7
1759,265,267,1,1533,249,211,18,14,"Western Bulldogs",87.1517907902217,21,26,13,6
2272,292,283,0,1639,330,226,14,16,Richmond,72.1390845070423,21,20,14,5
