against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1598,224,299,0,2363,229,344,10,3,Hawthorn,147.872340425532,20,68,1,17
1506,240,234,0,2028,211,299,5,4,Essendon,134.661354581673,20,64,2,16
1784,272,323,0,2615,252,382,7,6,Geelong,146.580717488789,20,56,3,14
1732,250,257,0,1715,247,243,11,6,Melbourne,99.0184757505774,20,56,4,14
1847,251,300,0,2004,266,284,4,9,Collingwood,108.500270709258,20,44,5,11
1963,259,243,0,1905,284,277,19,9,Fitzroy,97.0453387671931,20,44,6,11
1826,266,237,1,1779,260,257,3,10,Carlton,97.4260679079956,20,38,7,9
1761,291,279,0,1713,245,239,16,11,Sydney,97.2742759795571,20,36,8,9
2026,280,267,0,1851,291,264,12,11,"North Melbourne",91.3622902270484,20,36,9,9
1625,245,256,1,1474,230,203,18,13,"Western Bulldogs",90.7076923076923,20,26,10,6
2249,263,245,0,1913,331,278,15,14,"St Kilda",85.0600266785238,20,24,11,6
2046,270,268,0,1720,296,242,17,14,"West Coast",84.0664711632454,20,24,12,6
2136,300,214,0,1606,306,232,2,14,"Brisbane Lions",75.187265917603,20,24,13,6
2189,281,270,0,1602,318,222,14,15,Richmond,73.184102329831,20,20,14,5
