against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
897,117,137,0,1307,130,195,10,1,Hawthorn,145.707915273133,11,40,1,10
997,121,139,0,1291,146,192,7,1,Geelong,129.488465396189,11,40,2,10
963,135,163,0,1267,138,184,5,3,Essendon,131.568016614746,12,36,3,9
848,116,118,1,1144,122,171,16,2,Sydney,134.905660377358,11,34,4,8
770,110,126,1,990,110,144,6,2,Fremantle,128.571428571429,11,34,5,8
1062,132,162,0,1152,155,165,4,4,Collingwood,108.474576271186,12,32,6,8
946,130,133,0,1081,136,158,14,4,Richmond,114.270613107822,11,28,7,7
1036,154,167,0,1211,147,174,3,6,Carlton,116.891891891892,12,24,8,6
987,111,157,0,1135,146,163,17,5,"West Coast",114.99493414387,11,24,9,6
935,119,141,0,1071,136,155,13,5,"Port Adelaide",114.545454545455,11,24,10,6
1070,134,154,0,1108,156,159,1,7,Adelaide,103.551401869159,12,20,11,5
1114,136,149,0,1031,163,147,8,7,"Gold Coast",92.5493716337522,12,20,12,5
1033,133,134,0,1148,150,169,12,7,"North Melbourne",111.132623426912,11,16,13,4
1126,142,98,0,854,164,126,18,8,"Western Bulldogs",75.8436944937833,11,12,14,3
1127,149,139,0,829,163,115,2,8,"Brisbane Lions",73.5581188997338,11,12,15,3
1049,143,126,0,900,151,129,15,9,"St Kilda",85.7959961868446,11,8,16,2
1455,183,94,0,724,212,105,11,10,Melbourne,49.7594501718213,11,4,17,1
1704,180,108,0,876,254,128,9,12,"Greater Western Sydney",51.4084507042254,12,0,18,0
