against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
810,108,125,0,1205,117,180,10,1,Hawthorn,148.765432098765,10,36,1,9
899,113,126,0,1134,131,168,7,1,Geelong,126.140155728587,10,36,2,9
798,102,105,1,1017,116,152,16,2,Sydney,127.443609022556,10,30,3,7
724,100,112,1,904,104,132,6,2,Fremantle,124.861878453039,10,30,4,7
819,117,139,0,1075,117,156,5,3,Essendon,131.257631257631,10,28,5,7
857,131,146,0,1052,121,151,3,4,Carlton,122.753792298716,10,24,6,6
874,118,119,0,971,126,142,14,4,Richmond,111.098398169336,10,24,7,6
958,112,133,0,931,141,133,4,4,Collingwood,97.1816283924843,10,24,8,6
833,107,128,0,986,121,143,1,5,Adelaide,118.367346938776,10,20,9,5
907,97,145,0,1051,135,151,17,5,"West Coast",115.87651598677,10,20,10,5
885,105,130,0,946,130,136,13,5,"Port Adelaide",106.892655367232,10,20,11,5
967,121,131,0,1097,141,161,12,6,"North Melbourne",113.443640124095,10,16,12,4
948,120,131,0,893,138,127,8,6,"Gold Coast",94.1983122362869,10,16,13,4
1027,133,87,0,789,149,117,18,7,"Western Bulldogs",76.82570593963,10,12,14,3
1041,135,129,0,783,151,109,2,7,"Brisbane Lions",75.2161383285303,10,12,15,3
965,131,112,0,820,139,118,15,8,"St Kilda",84.9740932642487,10,8,16,2
1333,163,85,0,685,195,100,11,9,Melbourne,51.3878469617404,10,4,17,1
1422,156,86,0,728,211,107,9,10,"Greater Western Sydney",51.1954992967651,10,0,18,0
