against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1322,170,202,0,1864,192,277,10,2,Hawthorn,140.998487140696,16,56,1,14
1309,181,202,0,1720,188,253,5,3,Essendon,131.398013750955,16,52,2,13
1340,164,216,0,1746,196,255,7,3,Geelong,130.298507462687,16,52,3,13
1169,173,199,1,1663,166,244,16,3,Sydney,142.258340461933,16,50,4,12
1131,159,161,1,1379,162,203,6,4,Fremantle,121.927497789567,16,46,5,11
1291,181,216,0,1524,185,218,14,5,Richmond,118.048024786987,16,44,6,11
1394,164,208,0,1510,205,217,4,6,Collingwood,108.32137733142,16,40,7,10
1374,168,197,0,1493,201,216,13,7,"Port Adelaide",108.660844250364,16,36,8,9
1401,213,212,0,1550,198,223,3,8,Carlton,110.635260528194,16,32,9,8
1511,161,208,0,1576,225,228,17,9,"West Coast",104.301786896095,16,28,10,7
1431,177,206,0,1466,209,210,1,9,Adelaide,102.445842068484,16,28,11,7
1631,203,204,0,1344,238,190,2,9,"Brisbane Lions",82.4034334763949,16,28,12,7
1436,188,184,0,1648,208,244,12,10,"North Melbourne",114.763231197772,16,24,13,6
1472,194,192,0,1326,213,189,8,10,"Gold Coast",90.0815217391304,16,24,14,6
1649,215,146,0,1268,239,187,18,12,"Western Bulldogs",76.89508793208,16,16,15,4
1544,206,173,0,1295,223,187,15,13,"St Kilda",83.8730569948187,16,12,16,3
1967,257,138,0,1086,285,158,11,14,Melbourne,55.2109811896289,16,8,17,2
2208,240,150,0,1122,328,162,9,16,"Greater Western Sydney",50.8152173913044,16,0,18,0
