against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1719,201,251,0,2045,253,299,18,6,"Western Bulldogs",118.964514252472,19,52,1,13
1870,238,263,0,2117,272,309,12,6,"North Melbourne",113.208556149733,19,52,2,13
1823,239,202,0,1984,264,297,16,6,Sydney,108.831596269885,19,52,3,13
1823,251,210,0,1890,262,280,15,7,"St Kilda",103.675260559517,19,48,4,12
1533,213,248,0,1856,220,268,1,8,Adelaide,121.069797782127,19,44,5,11
1744,268,224,0,1934,246,285,5,8,Essendon,110.894495412844,19,44,6,11
1531,217,234,0,1692,219,243,17,8,"West Coast",110.516002612671,19,44,7,11
1603,187,239,0,1733,236,249,14,8,Richmond,108.109794135995,19,44,8,11
1745,227,216,0,1668,253,242,11,8,Melbourne,95.5873925501433,19,44,9,11
1714,220,239,1,1649,249,235,13,10,"Port Adelaide",96.2077012835473,19,34,10,8
1644,216,217,0,1543,238,221,7,11,Geelong,93.8564476885645,19,32,11,8
1821,255,217,0,1699,261,247,4,12,Collingwood,93.3003844041735,19,28,12,7
1853,191,211,0,1561,277,225,6,12,Fremantle,84.2417701025364,19,28,13,7
1858,232,212,0,1628,271,236,3,13,Carlton,87.6210979547901,19,24,14,6
1901,215,207,0,1665,281,243,10,14,Hawthorn,87.5854813256181,19,20,15,5
2113,265,245,1,1631,308,231,2,14,"Brisbane Lions",77.1888310459063,19,18,16,4
