against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
241,25,47,0,377,36,55,18,0,"Western Bulldogs",156.43153526971,3,12,1,3
271,43,35,0,419,38,64,16,0,Sydney,154.612546125461,3,12,2,3
226,28,35,0,311,33,46,17,1,"West Coast",137.610619469027,3,8,3,2
294,48,40,0,370,41,55,5,1,Essendon,125.850340136054,3,8,4,2
271,31,34,0,286,40,42,11,1,Melbourne,105.535055350554,3,8,5,2
295,31,31,0,301,44,45,12,1,"North Melbourne",102.033898305085,3,8,6,2
285,33,46,0,286,42,40,14,1,Richmond,100.350877192982,3,8,7,2
333,39,32,0,284,49,42,15,1,"St Kilda",85.2852852852853,3,8,8,2
229,31,38,0,290,33,42,1,2,Adelaide,126.637554585153,3,4,9,1
289,19,34,0,298,45,44,13,2,"Port Adelaide",103.114186851211,3,4,10,1
302,32,33,0,255,45,37,3,2,Carlton,84.4370860927152,3,4,11,1
319,49,30,0,264,45,39,4,2,Collingwood,82.7586206896552,3,4,12,1
349,37,43,0,247,52,34,7,2,Geelong,70.7736389684814,3,4,13,1
322,40,21,0,225,47,34,6,2,Fremantle,69.8757763975155,3,4,14,1
338,38,26,0,248,50,37,10,3,Hawthorn,73.3727810650888,3,0,15,0
353,41,40,0,256,52,36,2,3,"Brisbane Lions",72.5212464589235,3,0,16,0
