against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1132,136,166,0,1402,166,206,18,3,"Western Bulldogs",123.851590106007,13,40,1,10
1175,167,153,0,1401,168,208,15,3,"St Kilda",119.234042553191,13,40,2,10
1093,139,166,0,1204,159,173,17,5,"West Coast",110.155535224154,13,32,3,8
1302,168,135,0,1353,189,203,16,5,Sydney,103.917050691244,13,32,4,8
1071,147,171,0,1185,154,169,1,6,Adelaide,110.644257703081,13,28,5,7
1189,133,174,0,1194,176,170,14,6,Richmond,100.420521446594,13,28,6,7
1353,165,155,0,1355,198,200,12,6,"North Melbourne",100.147819660015,13,28,7,7
1098,150,143,0,1091,158,158,7,6,Geelong,99.3624772313297,13,28,8,7
1228,154,138,0,1050,179,152,11,6,Melbourne,85.5048859934853,13,28,9,7
1042,142,168,1,1128,150,160,13,6,"Port Adelaide",108.253358925144,13,26,10,6
1210,196,160,0,1330,169,195,5,7,Essendon,109.917355371901,13,24,11,6
1205,143,150,0,1110,177,160,6,7,Fremantle,92.1161825726141,13,24,12,6
1305,177,154,0,1222,188,178,4,8,Collingwood,93.639846743295,13,20,13,5
1364,170,176,1,1130,199,159,2,9,"Brisbane Lions",82.8445747800587,13,14,14,3
1395,147,140,0,1220,208,180,10,10,Hawthorn,87.4551971326165,13,12,15,3
1247,161,146,0,1034,181,148,3,10,Carlton,82.9190056134723,13,12,16,3
