against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1370,170,204,0,1734,200,255,18,4,"Western Bulldogs",126.569343065693,16,48,1,12
1468,208,185,0,1667,210,247,15,4,"St Kilda",113.555858310627,16,48,2,12
1621,199,197,0,1721,237,254,12,6,"North Melbourne",106.16903146206,16,40,3,10
1579,205,164,0,1640,229,246,16,6,Sydney,103.863204559848,16,40,4,10
1298,182,206,0,1478,186,212,1,7,Adelaide,113.86748844376,16,36,5,9
1408,154,208,0,1546,209,223,14,7,Richmond,109.801136363636,16,36,6,9
1332,180,203,0,1439,192,206,17,7,"West Coast",108.033033033033,16,36,7,9
1473,183,171,0,1317,215,191,11,7,Melbourne,89.4093686354379,16,36,8,9
1493,233,195,0,1641,210,241,5,8,Essendon,109.912926992632,16,32,9,8
1341,177,202,1,1384,194,197,13,8,"Port Adelaide",103.206562266965,16,30,10,7
1539,219,186,0,1500,220,219,4,9,Collingwood,97.4658869395711,16,28,11,7
1360,184,179,0,1301,196,187,7,9,Geelong,95.6617647058823,16,28,12,7
1538,164,171,0,1317,229,191,6,10,Fremantle,85.630689206762,16,24,13,6
1556,188,173,0,1301,228,188,3,11,Carlton,83.6118251928021,16,20,14,5
1700,206,218,1,1400,249,197,2,11,"Brisbane Lions",82.3529411764706,16,18,15,4
1679,185,175,0,1369,249,199,10,13,Hawthorn,81.5366289458011,16,12,16,3
