against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1336,202,260,0,1826,189,261,17,5,"West Coast",136.676646706587,19,56,1,14
1514,224,242,0,1940,215,283,3,5,Carlton,128.137384412153,18,52,2,13
1536,222,258,0,1950,219,282,12,7,"North Melbourne",126.953125,18,44,3,11
1649,221,232,0,1672,238,240,14,7,Richmond,101.394784718011,18,44,4,11
1472,200,219,0,1785,212,261,11,8,Melbourne,121.263586956522,18,40,5,10
1557,189,252,0,1734,228,247,18,8,"Western Bulldogs",111.368015414258,18,40,6,10
1642,202,229,0,1819,240,265,10,8,Hawthorn,110.779537149817,18,40,7,10
1744,244,243,0,1917,250,279,7,8,Geelong,109.919724770642,18,40,8,10
1635,243,234,0,1668,232,239,4,8,Collingwood,102.018348623853,18,40,9,10
1858,238,211,0,1801,270,265,5,10,Essendon,96.9321851453175,19,36,10,9
1906,262,217,0,1675,274,243,2,10,"Brisbane Lions",87.8803777544596,19,36,11,9
1949,215,239,1,1625,289,231,1,11,Adelaide,83.3760903027193,19,30,12,7
1927,241,198,0,1422,281,204,19,13,Fitzroy,73.7934613388687,18,20,13,5
2027,251,169,1,1393,296,204,15,13,"St Kilda",68.7222496299951,18,18,14,4
2091,255,206,0,1616,306,235,16,15,Sydney,77.2835963653754,18,12,15,3
