against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
717,105,144,0,1038,102,149,17,2,"West Coast",144.769874476987,10,32,1,8
923,131,153,0,1167,132,169,12,3,"North Melbourne",126.435536294691,10,28,2,7
764,104,127,0,979,110,142,11,4,Melbourne,128.141361256545,10,24,3,6
929,125,139,0,1033,134,149,3,4,Carlton,111.194833153929,10,24,4,6
967,121,127,0,1063,141,156,10,4,Hawthorn,109.927611168563,10,24,5,6
885,141,123,0,969,124,141,4,4,Collingwood,109.491525423729,10,24,6,6
924,120,116,0,974,134,143,5,4,Essendon,105.411255411255,10,24,7,6
1029,153,141,0,1161,146,170,7,5,Geelong,112.827988338192,10,20,8,5
1043,101,130,0,1006,157,146,1,5,Adelaide,96.4525407478428,10,20,9,5
1020,114,138,0,870,151,122,18,6,"Western Bulldogs",85.2941176470588,10,16,10,4
1116,138,110,0,902,163,132,2,6,"Brisbane Lions",80.8243727598566,10,16,11,4
999,117,108,0,894,147,131,14,6,Richmond,89.4894894894895,9,12,12,3
1114,130,106,0,904,164,133,19,7,Fitzroy,81.149012567325,10,12,13,3
1056,132,93,0,741,154,108,15,6,"St Kilda",70.1704545454545,9,12,14,3
1195,145,122,0,980,175,143,16,8,Sydney,82.0083682008368,10,8,15,2
