against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1210,184,234,0,1680,171,241,17,4,"West Coast",138.842975206612,17,52,1,13
1442,206,228,0,1836,206,268,3,5,Carlton,127.323162274619,17,48,2,12
1376,194,235,0,1771,197,256,12,6,"North Melbourne",128.706395348837,16,40,3,10
1484,176,201,0,1647,218,241,10,7,Hawthorn,110.983827493261,16,36,4,9
1421,167,226,0,1534,209,218,18,7,"Western Bulldogs",107.952146375792,16,36,5,9
1589,209,197,0,1637,230,240,5,8,Essendon,103.020767778477,17,36,6,9
1529,239,214,0,1534,215,220,4,8,Collingwood,100.327011118378,17,36,7,9
1526,206,200,0,1484,220,214,14,7,Richmond,97.2477064220184,16,36,8,9
1330,178,195,0,1551,192,226,11,8,Melbourne,116.616541353383,16,32,9,8
1629,225,212,0,1748,234,256,7,8,Geelong,107.305095150399,16,32,10,8
1762,232,198,0,1536,255,223,2,9,"Brisbane Lions",87.1736662883087,17,32,11,8
1740,186,221,1,1553,259,222,1,9,Adelaide,89.2528735632184,17,30,12,7
1879,223,147,1,1287,276,190,15,11,"St Kilda",68.4938797232571,16,18,13,4
1769,215,174,0,1302,259,188,19,12,Fitzroy,73.6009044657999,16,16,14,4
1902,228,186,0,1488,279,217,16,13,Sydney,78.2334384858044,16,12,15,3
